,tenure,MonthlyCharges,total_charges,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,senior_yes_Yes,multiple_lines_Yes,online_security_Yes,online_backup_Yes,device_protection_Yes,tech_support_Yes,streaming_tv_Yes,streaming_movies_Yes,payment_method_Credit card,payment_method_Electronic check,payment_method_Mailed check
1952,20,95.5,1916.2,False,True,True,True,True,False,False,False,True,False,False,False,False,True,False,False,True,True,False,True,False,False,False
1953,1,75.35,75.35,True,False,True,True,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False
1954,1,75.45,75.45,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False
1955,49,95.4,4613.95,False,True,True,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False
1956,72,101.3,7261.25,False,False,False,True,True,False,False,True,True,False,False,False,False,True,True,True,True,False,True,False,False,False,False
1957,46,53.1,2459.8,False,True,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False
1958,24,84.85,2048.8,True,False,False,True,True,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False
1959,5,34.25,163.55,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False
1960,33,88.6,2888.7,False,True,True,True,True,False,False,False,False,True,False,False,False,True,False,True,True,True,False,False,True,False,False
1961,42,60.15,2421.6,False,False,False,True,False,False,True,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False
1962,23,99.95,2292.75,True,False,False,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,True,True,False,False
1963,8,70.7,553.4,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1964,66,54.8,3465.7,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,True
1965,24,49.55,1210.4,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1966,24,54.8,1291.3,True,False,False,True,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,True,False,False
1967,69,78.6,5356.45,True,False,False,True,False,False,True,False,True,True,False,False,False,True,True,True,True,True,False,True,True,False,False
1968,53,100.3,5200.8,False,False,False,True,True,False,True,False,True,False,False,True,False,False,False,True,True,False,True,True,False,False,True
1969,60,53.6,3237.05,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False
1970,7,81.1,576.65,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False
1971,20,19.35,433.75,False,False,False,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1972,23,85.6,1868.4,False,True,True,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False
1973,72,80.8,5728.55,True,True,True,True,False,False,False,True,True,False,True,False,False,False,True,False,True,True,True,True,False,True,False
1974,11,74.95,825.7,True,True,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False
1975,21,19.6,390.4,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1976,1,93.55,93.55,True,False,False,True,True,False,False,False,True,False,True,False,True,True,False,False,False,False,True,True,False,True,False
1977,31,90.7,2845.15,True,False,False,True,True,False,False,False,True,False,True,False,True,True,False,True,False,False,True,False,False,True,False
1978,57,69.75,3894.4,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,True,True,False,False,False,True
1979,45,20.0,886.4,False,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1980,10,95.25,1021.55,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,True,True,False,False,True,False,True,False
1981,58,102.1,5885.4,False,True,False,True,True,False,False,False,True,True,False,False,False,True,False,False,True,True,True,True,True,False,False
1982,14,19.95,268.4,True,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1983,27,80.85,2204.35,True,True,False,True,False,False,True,False,False,False,False,True,False,True,True,False,False,True,True,True,False,False,True
1984,14,90.9,1259.0,False,True,True,True,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False
1985,12,29.2,309.1,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
1986,69,93.3,6398.05,False,True,True,True,True,False,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False
1987,25,89.15,2257.75,False,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False
1988,58,108.85,6287.25,True,True,False,True,True,False,True,False,True,False,True,False,True,True,True,True,True,False,True,True,False,True,False
1989,35,46.35,1662.05,False,True,True,False,False,False,False,True,True,True,False,False,False,False,True,False,False,True,True,False,True,False,False
1990,16,84.75,1350.15,False,False,False,True,True,False,False,False,True,False,True,False,True,True,False,False,False,False,True,False,False,True,False
1991,45,78.75,3600.65,True,True,True,True,False,False,True,False,False,True,False,False,False,True,False,True,True,False,True,True,True,False,False
1992,17,83.55,1329.15,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False
1993,1,45.7,45.7,False,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
1994,22,19.6,422.5,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1995,1,69.95,69.95,False,False,False,True,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False
1996,67,67.85,4627.65,True,True,True,True,False,False,False,True,False,False,False,True,False,False,True,False,True,True,False,True,False,False,True
1997,67,105.65,6717.9,False,True,True,True,True,False,False,True,True,False,False,False,False,True,False,False,True,True,True,True,False,False,False
1998,2,44.6,97.1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False
1999,23,74.95,1710.45,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False
2000,9,75.5,637.4,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False
2001,5,20.15,117.95,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2002,54,45.2,2460.55,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,True,False,False
2003,57,95.25,5464.65,False,False,False,True,True,False,False,True,True,False,True,False,False,False,False,False,True,False,True,True,False,True,False
2004,24,89.85,2165.05,True,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False,True
2005,49,100.45,4941.8,False,True,True,True,True,False,True,False,False,False,False,True,False,True,False,True,False,False,True,True,False,False,True
2006,5,47.15,223.15,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
2007,2,80.2,181.1,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False
2008,4,87.1,341.45,False,False,True,True,True,False,False,False,True,False,False,True,False,True,False,False,True,True,False,False,False,False,True
2009,70,79.25,5731.85,True,True,True,True,False,False,False,True,True,False,False,False,False,True,True,True,True,True,True,False,False,False,False
2010,5,75.9,357.75,True,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2011,53,85.7,4616.1,True,True,True,True,False,False,False,False,False,False,True,False,False,True,True,False,True,True,True,True,False,True,False
2012,47,98.75,4533.7,False,True,False,True,True,False,False,False,True,False,True,False,False,True,True,True,True,False,True,False,False,True,False
2013,31,20.1,589.25,False,False,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
2014,13,61.8,750.1,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False
2015,28,49.9,1410.25,False,True,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
2016,10,86.45,830.85,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False
2017,38,20.4,743.5,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2018,1,45.3,45.3,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2019,67,104.1,7040.85,True,True,False,True,True,False,True,False,False,False,True,False,False,True,False,True,True,False,True,True,False,True,False
2020,52,75.4,3865.45,True,True,False,True,False,False,True,False,True,False,False,True,False,False,True,True,False,False,True,True,False,False,True
2021,62,108.15,6825.65,True,True,True,True,True,False,False,True,False,False,False,True,False,False,True,True,True,True,True,True,False,False,True
